tʃʰɿ˗,3,侈恥齒雉哆袲
sɿ,3,死仕俟耜姒祀涘汜似士禩
fɘɪ,3,匪篚斐菲棐棑悱蜚誹朏虺卉滙琲悔
fɘɪ,3,賄毀燬頮靧
uɘɪ,3,尾偉葦韙亹煒韡瑋暐寪鄬委唯蒍𨘏洧鮪壝蘤繠蘂猥隗腇趡諉緯
kuɘɪ,3,詭揆軌晷鬼匭宄頍簋跬傀癸巋垝氿
lɘɪ,3,壘藟絫樏雷儡鮾礧磊
tsɘɪ,3,觜嶲㭰
mɘɪ,3,美每浼
tʃuɘɪ/tɕyɘɪ,3,棰捶箠
tsʰɘɪ,3,漼璀
pɘɪ,3,倍蓓
tʰɘɪ,3,骽腿
ʃuɘɪ/ɕyɘɪ,3,水
kʰuɘɪ,3,跪
tɘɪ,3,躉
ɘɪ,3,偯
si,3,洗徙髓兕枲屣璽縰瀡蓗蹤釃糈諝湑楈葸
i,3,以𠋣𦂶已苡矣𢰤踦匜𨪆迤苢顗𬃪扆𱌡
li,3,李里裹履娌鯉俚邐禮澧醴膂侣旅吕祣蠡
ti,3,抵底柢邸詆牴弟坻悌娣砥弤疷軧泜
ȵi,3,擬蟻薿瀰艤旎𦰫禰伱苨嶷
pʰi,3,鄙妣秕秠匕否痞嚭牝
tɕi,3,紀几己妓企技跂稽幾麂跽
tɕʰi,3,豈啟綮棨起芑戺圯杞屺
pi,3,彼比俾髀婢庳庀被陛䠋
mi,3,米眯靡敉羋弭
tsi,3,薺濟癠泲咀齟
tʰi,3,體涕醍遞
ɕi,3,喜
tsʰi,3,取
xaɪ,3,海醢亥頦駭蟹駴獬澥醢薢
kʰaɪ,3,楷鍇愷鎧塏霼
ŋaɪ,3,矮騃欸靄藹
tʃʰaɪ/tsʰaɪ,3,采彩綵宷䰂採
tʃaɪ/tsaɪ,3,宰載在罪𦭧廌崽
laɪ,3,乃癗嬭
taɪ,3,紿駘怠待殆歹
kuaɪ,3,拐柺夬
kʰuaɪ,3,磈塊蒯
paɪ,3,擺倍捭
kaɪ,3,改解
maɪ,3,買蕒
ʃaɪ/saɪ,3,灑
tʃʰuaɪ/tɕʰyaɪ,3,揣
tʰaɪ,3,奤
fu,3,府撫虎廡腐斧翮輔甫脯俯腑琥拊簠甒滸憮莆黼膴瞴郙楛嫵弣怙扈父户祜芐𣶉釜鄠
y,3,語與圄茹予圉藇鱮嶼籞敔宇禹瑀乳愈羽麌傴庾窳詡栩俁雨鄅楰齲噳癒醹蘂
tɕy,3,主矩炷麈窶踽拄柱擧煑渚褚楮莒筥羜苎㝉伫𫎓紵鉅苣柜秬椇翥
ɕy,3,許緒序敘黍鼠暑冔墅杼癙溆煦樹豎裋
ku,3,鼓古股賈罟瞽蠱詁酤盬鼓牯羖估骰嘏
u,3,五伍舞武侮午鵡儛仵塢隖鄔碔
pʰu,3,普譜圃浦溥
tɕʰy,3,杵處去
kʰu,3,苦
ȵy,3,汝女
pu,3,補簿部
lɵʊ,3,魯虜滷縷艣僂嶁塿簍櫓
iɵʊ,3,有友莠酉誘羑牖卣槱黝右懮
tɵʊ,3,斗枓阧蚪黈稌肚覩堵賭杜
kɵʊ,3,苟狗耇垢枸笱郈㸸岣
tɕiɵʊ,3,九久韭糾赳玖舅臼咎灸糺桕
mɵʊ,3,畝牡某拇母姆
xɵʊ,3,否吼阜缶後婦偩負厚
sɵʊ,3,數藪叟𥈃醙擻籔
ȵiɵʊ,3,狃紐鈕杻忸扭
ŋɵʊ,3,偶耦藕毆嘔
