ɕiɑ,7,俠狹陿陜挾硤峽岬愜篋匣狎柙呷瞎轄鎋𤛉𤁳霅黠䕸頰[(又音)]蛺[(又音)]莢[(又音)]洽[(又音)]祫[(又音)]嚇[(又音)]
siɑ,1,些[(或音)]
siɑ,2,斜[(或音)]邪[(或音)]
siɑ,3,寫[(或音)]瀉[(或音)]
siɑ,5,卸[(或音)]謝[(或音)]榭[(語音兼叶音)]
siɑ,7,薛[(或音)]雪[(或音)]屑[(或音)]錫[(或音)]席[(或音)]
ȵiɑ,2,黏[(語音)]
uɑ,1,哇蛙鼃洼窪烓娃汙呱媧蝸騧剜
uɑ,2,娃
uɑ,3,瓦
uɑ,5,窊𠹁
uɑ,7,挖穵襪韈韤袜嗢腽噦斡滑[(俗音)]猾[(俗音)]
kuɑ,1,瓜蝸騧絓
kuɑ,3,剮寡
kuɑ,5,卦掛挂褂詿絓罣罫
kuɑ,7,刮括佸适聒筈䒷鴰颳栝桰𩬩摑嘓㶁虢[(或音)]國[(或音)]幗[(或音)]
kʰuɑ,1,夸誇姱喎咼
kʰuɑ,3,侉咵夸輠𠇗
kʰuɑ,5,胯骻跨銙髂
tʃuɑ/tɕyɑ,1,抓揸摣𠭯髽撾檛
tʃuɑ/tɕyɑ,2,瘸
ʃuɑ/ɕyɑ,3,耍𠻦灑
ʃuɑ/ɕyɑ,7,刷
yɑ,7,噦[(語音)]月[(叶音)]曰[(叶音)]
o,1,阿婀痾疴娿䋪䋍萵渦窩猧喎媧倭唩
o,2,俄娥涐哦蛾峨峩莪鵞鵝睋吪囮訛譌禾
